UniqueCount	AmbigCount
2	83
0	55
0	78
0	0
0	0
1	1
0	0
0	27
0	9
2	3
0	7
0	0
0	25
0	20
0	84
0	1
0	727
0	117
0	3695
0	9
0	4
0	14
1	7
0	2
0	16
0	0
0	8
0	0
0	24
6	50
0	81
0	48
0	0
0	32
0	31
0	16
0	8
0	1
0	11
0	0
1	31
0	3
0	36
0	19
6	17
0	70
0	10
0	26
0	161
0	910
1	45
0	39
0	241
0	3078
1	17
0	1
0	14
0	17
0	14
0	23
0	14
1	19
0	18
0	3
0	0
0	14
0	0
0	16
0	9
0	65
15	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	10
0	8
0	152
0	161
0	947
5	2720
0	17
2	7
0	0
0	0
10	8
0	2
1	7
0	3
0	4
0	1
0	14
0	5
4	5
3	6
0	1
0	1
3	11
0	33
0	31
0	25
1	25
0	12
0	26
0	8
0	0
0	3
63	3
0	0
1	2
0	29
13	3
0	17
45	35
0	58
0	78
9	126
0	13
0	5
0	72
0	66
0	19
21	119
1	17
2	8
152	24
0	4
0	1
0	3
0	4
0	0
0	15
6	15
0	4
0	3
0	1
0	34
0	15
0	332
10	335
0	306
0	310
0	285
0	301
2	320
0	279
0	330
0	298
0	105
0	0
0	57
0	22
0	26
5	641
207	1851
0	1678
0	0
0	407
0	28
31	95
0	92
78	85
0	15
0	1
0	0
0	143
20	161
0	158
4	23
0	32
0	16
0	16
0	16
0	0
0	6
0	5
0	6
0	4
0	20
0	13
0	0
1	0
2	20
170	4695
0	4695
0	2
0	246
0	212
1	109
0	9
5	135
0	254
203	1114
0	63
0	19
0	2
0	1
0	19
0	1
1	9
0	10
5	0
0	587
1	474
0	636
0	518
2	409
34	665
0	616
1	162
7	439
0	198
1	159
1	204
1	63
0	57
0	26
0	40
0	70
0	38
0	13
19	0
0	0
0	0
0	0
0	0
99	6
0	6
5	489
0	489
0	222
0	76
0	8
0	26
2	9
0	17
0	9
1	17
32	118
11	118
0	24
17	1645
0	1540
3	1423
21	896
1	798
0	310
0	358
201	0
61	44
1	21
6	42
1	5
0	3
0	0
0	690
0	789
7	694
1	379
0	520
1	315
0	386
3	64
0	456
0	271
0	82
0	116
0	246
51	327
10	184
5	5
0	62
1	65
0	118
3	3
0	0
0	0
2	166
0	119
7	138
0	152
0	141
4	6
0	140
0	1
0	30
11	379
0	347
6	283
0	226
3	8
0	0
8	51
1	77
0	6
0	46
0	27
9	8
0	14
0	1
0	4
0	1
0	3
0	3
5	4
0	89
0	146
0	136
0	59
0	115
0	136
0	12
0	129
0	114
0	90
0	142
0	113
0	145
0	114
0	111
0	119
0	130
0	78
0	126
1	135
0	122
0	179
0	0
0	70
0	23
0	11
0	10
0	17
0	3
0	3
0	25
0	15
0	17
0	25
0	23
0	21
0	0
0	1
0	14
0	0
0	16
1	19
3	20
2	16
0	9
0	9
0	9
0	3
0	9
0	2
1	6
0	0
0	6
0	187
254	236
14	65
2	0
0	2249
380	2264
0	1701
0	0
0	182
0	20
0	32
0	37
0	27
0	36
0	11
0	8
0	11
0	0
1	0
25	1064
196	929
54	938
2	942
0	103
21	132
0	0
126	396
0	311
56	274
0	342
0	415
0	356
0	326
1	333
0	312
0	200
0	167
0	71
0	35
2	66
0	16
0	38
0	6
16	37
35	4
1	11
0	29
4	95
0	83
0	4
0	2
0	81
0	82
0	49
361	1279
0	754
5	974
0	58
0	518
0	0
2	131
1	5
0	116
34	133
0	119
0	52
0	47
0	0
0	0
49	46
0	2
0	39
1	42
0	3
70	502
0	503
4	1
1690	305
0	43
2	137
51	507
8	463
0	59
0	268
0	191
9	755
4	731
0	714
0	714
3	16
0	80
0	82
0	0
0	0
0	0
547	1351
0	977
3	384
158	172
5	0
0	0
0	0
1	0
0	0
95	3
0	449
0	477
0	420
0	467
55	498
0	418
0	459
0	15
0	32
0	386
0	46
0	314
0	3
0	3
0	68
0	443
0	230
0	45
0	409
2	378
4	10
0	20
0	362
1	48
0	14
0	33
1	37
0	134
0	90
27	166
0	58
0	57
0	61
0	10
0	39
0	57
0	57
0	61
2	41
0	28
4	34
0	29
0	10
0	7
103	948
0	877
1	896
0	800
0	723
0	786
0	786
0	786
0	801
0	158
0	64
0	641
0	3228
0	2931
6	1273
0	387
0	0
0	0
0	52
0	753
0	569
1	186
1	652
1	730
0	530
0	715
0	743
0	673
0	739
0	607
0	49
0	87
0	37
0	1
0	122
0	25
0	23
3	69
1	101
0	54
0	11
0	2
0	1
0	2
63	226
4	540
0	7
3	303
2	0
0	0
14	1732
6	1687
0	1579
0	783
2	18
3	288
0	133
0	54
0	225
0	80
