UniqueCount	AmbigCount
1	85
0	65
1	79
0	0
0	0
0	2
0	0
0	31
0	7
0	1
3	8
0	0
0	23
0	21
0	111
0	1
0	746
0	107
0	3564
0	7
0	3
0	9
0	13
0	1
1	11
0	0
0	5
0	0
0	22
8	46
0	90
0	46
0	0
0	29
0	29
0	21
0	3
0	0
0	6
0	0
1	28
0	7
0	36
0	17
6	10
1	74
0	14
0	30
1	199
0	932
0	59
0	55
0	230
0	2957
4	12
0	0
0	9
0	16
0	6
0	18
0	8
1	12
0	16
0	4
0	0
0	15
0	4
0	14
0	8
0	73
28	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	15
0	6
0	188
0	199
0	969
13	2617
0	12
0	13
0	0
0	0
10	5
0	3
1	4
0	4
0	2
0	1
0	14
0	0
1	0
2	8
0	0
0	0
2	13
0	30
0	26
0	21
0	20
0	13
0	20
0	8
0	0
0	3
57	1
0	0
2	0
0	32
10	1
0	18
49	44
0	64
0	79
7	138
0	11
0	6
0	69
0	65
0	19
18	133
0	18
5	5
158	30
0	3
0	1
1	2
0	1
0	0
0	6
4	6
0	2
0	1
0	1
0	34
0	14
0	338
9	339
0	318
0	323
2	303
0	310
1	327
0	293
0	333
0	310
0	99
0	0
0	52
0	8
0	24
2	648
191	1947
0	1759
0	0
0	478
1	34
33	84
0	95
97	93
0	12
0	0
0	0
1	169
12	187
0	175
3	20
1	32
0	14
1	14
0	14
0	0
0	6
0	5
2	6
1	3
0	19
0	14
0	0
2	0
11	19
181	4573
0	4573
3	1
0	195
1	202
0	88
0	19
4	116
0	233
198	1139
0	74
0	12
0	3
0	0
0	12
0	0
1	10
0	7
5	0
0	613
1	498
0	666
0	545
6	458
43	696
0	651
0	148
15	456
0	189
6	151
0	190
0	63
0	53
0	37
0	36
1	69
0	26
0	4
31	0
0	0
0	0
0	0
0	0
88	2
0	2
10	459
0	459
0	236
0	63
4	7
2	18
0	4
0	12
0	9
4	11
39	114
13	114
0	22
19	1558
0	1454
2	1330
16	838
0	736
0	311
0	336
167	0
63	31
0	17
7	24
1	8
0	1
0	0
0	766
0	882
5	762
4	383
0	556
1	314
0	398
2	56
0	468
0	258
0	56
0	110
0	280
58	368
9	221
2	5
0	64
2	67
0	147
0	5
0	0
0	0
2	161
0	113
1	128
0	147
0	133
9	17
0	132
1	5
0	29
18	362
0	334
9	274
0	197
2	7
0	0
5	47
1	55
0	11
0	32
0	21
12	12
0	16
0	1
0	3
0	1
0	3
0	3
3	1
0	92
0	144
0	136
0	55
0	121
0	138
0	5
0	129
0	121
0	79
0	153
0	116
0	144
0	121
0	116
0	128
0	134
0	89
0	135
0	142
0	129
0	188
0	0
0	63
0	21
0	12
0	5
0	18
0	1
0	2
0	21
1	14
0	11
4	19
1	16
0	18
0	0
0	0
0	10
0	0
0	23
0	22
1	24
0	22
0	5
0	13
0	12
0	4
1	9
0	3
3	8
0	0
0	8
0	201
271	264
17	72
9	0
0	2187
389	2204
0	1643
0	0
1	155
0	15
0	27
0	36
0	24
0	34
0	10
0	8
0	11
0	1
2	1
19	1043
178	917
67	927
1	928
0	101
18	125
0	0
123	388
0	305
45	260
0	330
0	404
0	356
0	320
0	327
0	318
0	203
0	152
0	88
0	45
1	65
0	16
0	27
0	3
20	28
37	2
2	11
0	30
2	102
0	87
0	8
0	3
0	83
0	75
0	51
403	1288
0	739
10	971
0	62
0	544
0	1
3	142
1	6
0	137
34	152
0	145
0	64
0	41
0	2
0	0
51	59
0	0
0	51
0	50
0	3
77	510
0	512
4	2
1668	300
0	38
6	118
43	496
5	442
0	62
0	258
0	176
11	729
4	700
0	681
0	681
5	11
0	76
0	83
0	0
0	0
0	0
576	1407
0	1041
7	378
159	136
5	1
0	0
0	0
0	0
0	0
89	1
0	488
0	519
0	452
0	511
67	551
0	463
0	498
0	8
0	29
0	431
0	38
0	342
0	0
0	0
0	64
0	499
0	267
0	44
0	459
1	423
6	9
0	18
0	412
0	61
0	26
0	39
1	42
0	161
0	113
32	181
0	56
0	53
0	62
0	6
0	45
0	58
0	58
0	62
1	48
0	28
4	47
0	39
0	7
0	7
94	1016
0	960
2	948
0	845
0	779
0	846
0	846
0	846
1	846
0	137
0	55
0	652
0	3190
0	2878
1	1239
0	380
0	0
0	0
0	55
0	798
0	622
0	198
0	676
1	759
0	599
0	762
0	788
0	732
0	783
0	661
0	38
0	96
0	54
0	4
0	145
0	27
0	29
3	78
0	106
0	57
0	12
0	5
0	5
0	1
62	219
12	556
0	11
1	309
0	0
0	0
13	1639
7	1598
0	1454
0	729
1	7
3	314
0	163
0	73
0	260
0	85
0	55
0	196
15	275
0	211
2	210
3	122
0	0
0	48
0	47
1	53
38	11
0	17
0	6
0	7
0	6
0	7
0	11
0	0
0	2
0	2
1	8
4	8
0	63
0	45
32	35
0	10
1	24
1	17
0	10
1	1
0	1
0	0
0	10
0	9
0	2
15	5
2	1
0	0
0	0
0	0
0	0
0	62
0	17
3	3
0	0
0	0
3	1
0	59
1	13
1	55
2	20
0	24
0	20
0	23
0	23
0	62
0	19
0	25
0	22
1	20
0	14
0	14
0	6
0	0
0	39
2	7
0	29
0	23
0	1
0	0
0	0
0	18
2	18
0	15
0	18
0	6
0	10
0	21
0	18
0	35
30	36
0	17
0	14
0	5
0	1
0	0
6	0
0	0
3	0
0	0
0	0
0	0
1	124
0	0
0	98
0	0
0	0
34	124
0	15
1	0
12	58
16	50
17	37
0	46
39	15
0	14
0	6
0	17
0	6
0	24
0	33
1	22
0	0
0	19
0	20
7	23
0	1
2	17
0	16
0	16
0	3
0	2
6	1
0	0
1	1
0	1
0	68
0	68
0	68
0	65
0	51
0	0
0	0
4	30
0	25
0	28
0	17
0	15
0	0
0	0
0	0
0	0
0	0
4	21
0	4
0	0
0	0
99	0
5	0
0	299
0	26
0	240
72	298
0	255
0	151
0	668
0	850
0	849
0	851
1	674
0	2159
0	1318
0	542
0	543
1	703
0	1137
0	1329
0	130
4	571
0	0
0	272
5	2
1	0
0	24
0	17
0	126
1	144
0	135
0	133
0	38
0	126
0	31
0	13
0	8
0	12
0	110
0	5
0	105
0	13
1	20
0	3
0	8
0	0
0	0
0	0
2	5
12	0
0	0
0	0
0	0
0	0
0	0
0	0
206	0
3	8
0	6
3	6
0	6
0	9
0	0
0	1
0	0
0	160
0	0
1	127
0	160
0	138
1	0
0	0
0	97
1	0
0	0
0	134
20	148
10	6
45	241
0	241
30	239
0	60
0	19
0	37
7	166
84	0
0	70
3	93
4	4
5	89
0	9
0	6
0	1
0	0
0	0
56	264
0	264
0	535
53	536
13	25
0	237
0	113
0	64
0	20
0	224
0	165
2	46
0	1015
7	859
0	612
0	887
0	907
0	0
0	503
0	483
0	758
0	664
0	1063
0	421
3	31
0	598
0	0
0	398
0	60
0	17
0	17
0	4
0	0
0	3
0	0
0	1
5	1
0	6
0	6
61	32
0	14
0	32
8	0
0	0
4	0
0	0
6	0
588	534
22	76
0	67
7	65
0	37
23	78
0	303
0	27
1	87
0	16
3	114
0	3
0	16
0	17
2	17
0	14
0	15
0	15
0	14
0	14
0	1
2	1
0	2
9	88
4	91
0	84
0	0
0	0
0	0
3	3
47	3
49	0
0	0
12	0
0	0
0	0
15	210
1158	210
0	15
0	0
0	0
4	0
0	0
0	0
0	0
0	0
9	203
0	211
68	952
0	893
0	965
3	782
12	24
0	64
17	36
0	459
1	62
0	0
1	275
0	3056
0	0
0	847
0	30
0	11
0	3327
1	3381
0	576
0	665
2	783
41	157
0	3046
0	2
39	88
155	2873
1	990
0	11
0	325
0	258
0	17
10	256
4	194
0	140
32	49
0	289
6605	1303
0	1293
6	1139
22	811
6	670
0	300
1	294
0	0
13	5
0	5
0	15
0	0
0	1
12	11
0	1
0	3
0	0
548	571
0	21
2	550
0	219
48	101
13	101
0	0
0	0
0	79
2	74
0	74
2	74
3	88
1	84
0	79
0	79
0	42
0	5
0	0
56	13
0	13
3	2
7	4
0	3
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	23
1	130
0	61
0	70
1	66
0	72
0	57
0	67
0	12
0	53
0	53
0	44
0	49
0	13
0	1
3	29
0	63
0	37
0	37
25	117
0	499
0	524
0	524
0	525
6	526
0	526
2	279
0	406
3	444
0	446
0	446
0	353
383	56
0	35
0	11
0	0
0	0
0	3
0	20
0	6
0	9
0	2
0	2
2	7
1	762
57	762
0	827
0	48
46	92
0	85
1	86
0	38
2	38
0	1758
0	1618
0	588
0	160
36	527
0	281
0	0
0	0
57	366
3	0
5	284
308	1535
0	128
0	206
1	225
0	48
0	1558
0	693
33	1940
1	849
0	92
0	168
0	142
0	41
0	115
0	70
0	39
2	0
0	0
0	0
14	0
29	66
0	6
0	8
0	6
0	1
0	6
0	0
0	1
0	11
0	0
0	9
1	12
3	4
0	2
0	0
0	0
0	0
0	0
2	0
141	0
7	0
0	0
0	0
0	0
2	67
0	47
0	16
196	42
6	42
0	0
0	4
6	243
0	984
0	956
0	984
0	935
3	24
7	11
1	20
1	8
0	39
0	96
0	0
0	0
0	7
0	7
0	0
3	1
0	0
0	2207
0	439
371	3600
0	3381
14	2285
0	1122
0	3227
3	2512
0	893
0	1977
0	0
0	0
1	1
0	0
0	0
0	1
0	0
4	7
5	0
0	0
0	0
8	0
0	0
92	590
0	590
0	0
0	402
0	125
12	477
2	418
0	2
1	186
1	302
0	352
0	12
0	10
0	36
0	2
1	2
1	2
0	21
0	0
0	0
6	73
0	2
0	0
4	0
0	0
0	5
0	1
1	5
1	2
0	0
0	0
0	0
0	0
0	0
938	94756
5	77735
0	0
0	25029
0	0
1	7489
1	6900
0	1072
0	0
0	0
0	0
0	0
2	0
0	0
0	71
0	95
0	13
0	183
24	176
5	138
0	0
6	0
0	254
0	0
138	254
0	257
14	257
0	254
0	361
0	326
45	341
0	92
0	0
0	0
181	8
0	0
0	6
0	0
0	0
0	0
219	333
0	319
0	142
242	109
0	53
0	109
0	75
0	0
0	0
322	44
0	0
140	102
4	286
0	250
0	0
0	36
0	160
0	160
0	136
0	0
0	0
0	0
23	0
0	101
0	101
1	2
0	1
54	385
4	177
0	309
0	385
6	14
0	0
0	0
36	13
0	1
0	12
0	8
0	5
0	150
577	819
0	802
0	483
0	75
4	0
0	0
0	5
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
50	790
0	56
198	762
0	0
37	0
0	18
0	141
0	106
0	91
0	42
0	0
0	85
5	10
10	184
0	452
0	716
0	0
1	183
0	728
0	689
0	690
0	0
0	8
0	0
0	3
0	35
0	34
1	17
67	1495
0	5
0	695
891	3888
0	1126
0	1063
0	1242
0	214
0	1347
1	320
3	10
0	91
4	63
4	31
16	91
1	1
0	22
0	23
0	22
0	10
0	28
1	42
0	13
0	41
0	2
0	13
38	38
3	2
317	78
0	78
0	0
0	0
5	247
1	0
79	141
11	11
1	230
0	3
12	226
16	67
0	26
2	0
0	0
0	13
0	22
0	23
0	0
0	16
0	0
0	0
0	0
0	587
135	3015
0	905
0	1081
0	327
0	557
0	642
0	1051
0	507
41	2166
0	1072
0	883
0	952
0	566
0	890
0	122
0	617
0	383
0	374
0	213
0	139
0	376
4	86
0	6
315	827
3	384
0	197
0	172
0	105
0	150
0	233
0	157
0	32
19	42
0	4
0	4
0	2
0	26
17	45
0	2
1	5
0	1
0	0
0	3
1	1
1	32
0	39
27	57
1	1
0	8
0	14
0	6
0	0
0	3
0	27
1	0
0	5
0	1
2	0
0	0
8	4934
7909	5593
0	825
0	838
0	539
1	659
7	150
0	5
0	5
0	0
2	1
1	1
0	0
0	0
44	9
2	9
0	5
0	5
0	0
0	0
0	0
0	0
0	0
2	0
5	3
0	0
0	3
0	2
0	0
0	170
0	60
0	187
6	95
0	191
3	92
0	175
0	57
1	33
0	8
1	3
0	8
0	61
0	61
0	64
0	72
0	38
0	28
0	24
5	32
0	8
1	0
0	157
0	199
2	215
0	1
0	160
1	177
6	247
0	243
0	162
0	167
0	155
0	156
0	108
14	72
0	311
0	136
0	311
106	136
26	306
0	221
0	19
1	473
0	478
0	453
0	70
3	459
0	25
13	0
0	64
1	47
0	1
0	490
0	537
0	40
0	280
0	111
0	106
3	138
0	16
0	10
0	1
8	9
0	0
0	4
0	4
3	2
0	0
169	0
0	0
0	0
0	0
297	1101
0	1037
0	1018
0	561
0	260
12	357
0	397
729	1464
0	130
5	243
0	77
2	650
0	2299
3	65
48	2422
0	9
0	119
1	77
0	0
0	386
197	852
15	577
0	499
0	0
0	25
3	364
0	0
0	217
3	0
0	2843
220	2965
0	1841
0	0
0	0
12	0
0	1941
0	1564
0	0
0	8651
48	82726
0	77180
0	0
0	1991
0	0
0	0
0	311
0	314
0	0
0	0
5	249
0	81
0	23
1	5
0	208
0	1
0	7
0	6
12	169
0	0
0	3
0	0
0	0
0	0
0	2
0	0
0	0
0	0
3	2
0	0
1	0
0	0
0	0
0	0
0	0
0	86
0	0
18	86
0	0
0	3
0	4
0	4
0	1369
0	1341
3	2
0	0
0	0
0	1
2	1238
0	5
0	6
0	6
0	0
0	0
0	2000
0	2000
0	1858
7	11
0	1520
0	3427
0	1515
249	3919
0	0
0	3924
0	3923
0	8
0	2
0	0
0	8
0	4
0	6
0	3923
0	0
0	1698
0	3
0	0
0	0
0	1963
0	1952
0	0
0	8
0	8
0	8
0	1636
2	5
9	1684
5	6
3	10
0	12
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	683
0	683
0	651
0	682
0	29
0	136
0	83
2	313
0	267
1	74
0	123
0	66
0	0
0	0
0	0
0	0
0	4
0	22
0	1676
1	1307
0	111
0	7
0	4
3	1670
1	1605
0	4
0	17
0	48
1	11
4	4
0	0
1	0
0	0
0	14
0	16
4	16
0	0
0	0
0	16
0	3
0	16
0	12
0	0
0	0
0	1546
18	1568
0	434
1	1574
134	1731
0	1757
1	0
0	0
0	0
0	0
0	804
0	21
0	770
1	9
0	555
34	492
0	27
12	220
0	2
14	233
3	79
0	200
0	410
0	0
0	252
0	282
0	297
0	30
18	43
27	228
0	77
0	52
1	14
0	5
7	0
1	0
0	0
27	13
0	8
0	3
0	13
0	0
0	3
1	0
0	20
26	46
0	4
0	24
0	450
0	533
1	275
2	466
1	165
41	443
4	283
0	305
5	164
0	91
29	43
29	308
0	282
0	325
0	363
0	275
0	0
6	103
0	35
0	0
1	32
0	1
1	11
441	0
0	0
0	2
0	0
1	0
60	17
0	3
1	1
0	8
1	1
0	0
0	12
0	0
11	1262
37	1262
0	0
0	65
0	0
0	0
0	6
0	242
19	30
0	5
1	3
577	21
12	3
0	3
0	64
6	89
0	14
0	44
0	52
0	26
0	62
0	34
0	1
0	0
1	28
0	0
3	33
0	3
0	0
1	1
1	1
6	564
4	16
61	0
0	72
0	2
0	17
8	46
0	0
13	25
0	5
0	5
0	144
0	65
0	142
0	11
0	0
1	23
0	14
0	11
0	4
0	27
0	17
0	5
0	149
0	110
0	0
0	0
0	0
0	0
1	0
1	0
0	57
18	61
1	61
0	53
0	6
0	18
1	11
0	1770
0	0
163	2107
2	368
0	1457
0	2031
0	556
0	0
5	494
100	1027
6	735
1	69
0	0
0	0
6	17
0	0
0	6
2	11
0	0
0	0
0	0
0	31
31	31
0	13
0	8
12	14
0	11
0	1
3	1
0	1
0	0
0	0
0	0
4547	875
0	592
0	592
80	283
0	1
0	55
0	21
0	54
4	12
0	1
0	9
0	17
0	54
0	17
0	1
0	7
0	28
0	15
0	15
0	0
1	13
0	11
60	2034
0	442
0	824
0	2
0	1747
15	275
0	141
1	1648
0	689
0	1811
0	466
5	97
0	5
16	87
0	65
17	82
14	5
0	12
1	5
0	2
0	0
6	15
0	0
0	0
0	0
0	0
0	2
0	0
20	674
0	373
0	497
0	0
1	331
172	325
0	7
2	0
0	55
476	23
2	0
0	2
1	2
0	22
0	2
0	0
1	0
0	0
0	2
0	38
0	0
0	1
0	2
0	3
0	1
3	1
0	0
0	2
0	0
0	0
0	19
0	0
0	14
0	16
9	21
0	1
0	12
4	19
0	15
0	0
6	0
0	161
0	159
1	93
3	61
3	37
22	83
0	30
0	29
67	72
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	347
0	272
0	330
0	136
0	86
0	42
0	56
0	18
0	76
2	5
0	23
0	53
0	24
0	10
1	20
17	64
1	15
0	15
1	35
1	35
0	30
0	30
0	8
0	7
0	1
0	1
2	6
0	0
194	0
803	1248
0	139
0	1109
0	0
0	0
127	71
116	112
2	0
0	5
0	36
0	24
0	0
0	0
0	71
8	70
0	1
0	0
0	17
0	16
0	0
0	16
0	16
0	16
5	2
0	1
6	7
0	0
0	0
0	0
0	0
0	0
0	16
2	0
0	0
0	10
7	16
2	2
0	0
0	0
0	0
0	0
0	72
183	70
1	63
475	525
0	675
2	245
26	413
0	418
0	214
0	28
5	56
0	0
0	0
20	4
0	3
0	3
427	28
7	151
9	51
8	117
1	40
0	29
0	2
0	20
0	3
1	1
0	1
10	2
0	9
0	22
0	0
0	2
7	21
0	0
0	2
0	741
0	281
6	711
22	709
0	93
7	51
1	26
0	106
1	21
0	1
0	36
0	17
0	15
0	15
1217	77
0	9
0	68
0	13
3	38
0	35
0	1
0	5
0	0
268	1111
1	978
0	443
5	201
0	0
0	503
0	312
34	311
0	203
0	222
2	244
0	32
5	1346
0	1756
1	1672
0	1743
0	1843
0	826
0	498
0	573
41	567
0	0
0	0
0	0
0	234
0	20712
0	0
0	242
33	0
4	2
0	16
0	16
0	7
0	0
0	20695
0	20787
0	20684
0	15
0	0
0	20687
0	20576
0	20426
0	20445
0	50464
0	50487
1	20936
0	20572
0	20594
0	15542
0	20815
0	20579
0	20595
126	0
19	341
3	231
2	184
3	6
0	98
2	71
1	16
0	36
0	1
0	1
9	2
1	2
16	0
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	3
5	3
0	33
0	34
0	17
22	36
0	25
0	4
0	11
2	7
0	0
0	0
155	6
0	6
0	5
7	5
0	0
0	0
0	0
0	0
0	0
0	0
0	35
2	40
0	41
0	32
0	0
0	9
5	18
0	9
0	9
0	0
0	0
0	0
86	0
509	117
0	117
511	0
0	0
0	0
0	34
12	34
32	131
0	1
0	111
4	82
1	119
0	13
0	13
0	13
0	0
0	13
58	13
0	0
1	13
0	16
0	28
0	26
0	28
0	10
0	7
0	1
0	0
0	34
3	29
0	39
56	29
0	13
0	12
0	7
0	0
22	31340
12344	31123
0	4130
12	1553
0	4031
0	4598
0	4195
0	143
0	131
1	132
0	32
0	1
0	73
0	1
4	812
0	925
0	951
0	932
1	59
0	0
0	76
4	84
7	0
0	227
0	131
10	79
0	24
0	0
1	0
0	0
0	0
2	0
11	43
0	41
5	7
0	31
0	25
0	27
0	18
2	3
1	7
0	2
0	0
0	9
0	3
0	3
163	6
2	2
