UniqueCount	AmbigCount
1	75
0	58
1	72
0	0
0	0
0	2
0	0
0	40
0	18
0	2
4	6
0	0
0	24
0	24
0	85
0	3
0	772
0	123
0	3525
0	7
2	3
0	12
1	6
0	2
0	21
0	0
0	3
0	0
0	20
3	48
0	97
0	45
0	0
0	29
0	26
0	11
0	1
0	0
0	9
0	0
1	34
0	7
0	40
0	25
6	11
2	54
0	8
0	26
0	151
0	960
0	41
0	38
0	260
0	2860
1	12
0	0
0	7
0	22
0	11
0	23
0	12
2	18
0	24
0	1
0	0
0	18
0	3
0	18
0	11
0	52
25	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	10
0	144
0	151
0	1004
12	2484
0	11
0	6
0	0
0	0
9	3
0	9
0	5
0	4
0	3
0	2
0	5
0	1
0	1
2	6
0	1
0	1
1	11
0	26
0	22
0	20
2	17
0	10
0	19
0	7
0	1
0	1
74	0
0	0
1	4
0	40
10	3
0	6
40	32
0	74
0	93
16	154
0	11
0	7
0	71
0	67
0	10
29	149
2	6
4	3
141	23
0	1
0	1
0	1
0	3
0	0
0	14
6	14
0	0
0	0
0	0
0	39
0	23
0	362
8	362
0	338
0	342
1	318
0	335
2	350
0	313
0	364
0	315
0	108
0	1
0	44
0	16
0	22
3	624
200	1876
0	1707
0	0
0	464
0	23
33	93
0	108
91	90
0	16
0	0
0	0
0	154
11	166
0	162
2	18
0	31
0	15
0	15
0	15
0	0
0	4
2	4
3	4
0	3
0	30
0	24
0	0
2	0
6	30
188	4595
0	4596
1	1
0	206
0	200
1	96
0	13
2	116
0	236
203	1150
0	64
0	12
0	4
0	1
0	12
0	1
0	6
0	2
5	0
0	617
1	525
0	686
0	559
0	458
40	717
0	658
0	133
11	452
1	184
0	177
0	221
0	70
0	54
0	37
0	45
0	77
0	34
0	10
27	0
0	0
0	0
0	0
0	0
102	11
0	11
8	465
0	465
0	229
0	62
2	7
4	23
0	8
0	10
0	3
2	9
41	118
6	118
0	23
21	1609
0	1508
3	1385
12	846
0	748
0	300
0	389
193	0
48	50
2	31
8	45
3	6
0	0
1	0
0	754
0	849
7	758
6	373
0	538
0	338
0	411
5	67
0	462
0	271
0	61
0	106
0	274
64	328
3	198
3	6
0	56
1	68
0	128
3	4
0	0
0	0
3	174
0	113
0	141
0	160
0	148
9	14
0	144
2	1
0	25
14	345
0	323
12	264
0	213
3	6
0	0
8	56
1	58
0	10
0	43
0	20
11	11
0	12
0	0
0	5
0	1
1	5
0	5
2	4
0	89
0	153
0	141
0	56
0	118
0	142
0	10
0	134
0	119
1	89
0	148
0	116
0	153
0	120
0	114
0	126
0	136
0	80
0	145
0	148
0	128
0	191
0	0
0	68
0	19
0	9
1	6
0	23
0	0
0	4
0	26
0	14
0	14
2	25
0	23
0	22
0	1
0	0
0	16
0	0
0	27
0	30
0	27
0	18
0	12
0	9
0	8
0	5
0	8
0	3
1	7
0	0
1	8
0	176
269	228
8	72
8	0
0	2118
418	2136
0	1560
0	0
1	149
0	18
1	33
0	38
0	31
0	37
0	6
0	3
0	12
0	2
0	0
33	1074
207	939
73	956
3	952
0	101
19	132
0	0
116	391
0	293
49	259
0	314
0	399
0	354
0	308
1	326
0	314
0	200
0	146
0	76
1	38
1	62
0	13
0	26
0	2
24	24
38	2
2	7
0	33
1	96
0	86
0	4
0	1
0	85
0	82
0	34
379	1311
0	749
12	988
0	53
0	546
0	1
3	145
0	9
0	157
29	169
0	160
0	73
0	51
1	0
0	0
51	50
0	0
0	45
0	42
0	2
86	504
0	505
4	1
1647	296
0	46
7	107
58	500
2	451
1	70
0	264
0	166
12	781
8	748
0	741
0	741
1	14
0	87
0	99
0	0
0	0
0	0
578	1404
0	1002
7	409
152	151
1	2
0	0
0	0
1	0
0	0
99	4
0	478
0	502
0	453
0	496
44	512
0	432
0	484
0	6
0	29
0	407
0	36
0	334
0	0
0	0
0	76
0	476
0	263
1	54
0	443
2	406
4	9
0	19
0	389
1	45
0	18
0	19
1	42
0	159
0	100
21	191
0	56
0	53
0	67
0	7
0	44
0	55
0	55
0	67
0	41
0	31
4	32
0	26
0	11
0	10
111	984
0	943
0	938
0	821
0	765
0	814
0	814
0	814
1	831
0	140
0	47
0	664
0	3144
0	2841
5	1226
0	403
0	0
0	0
0	54
0	759
0	609
1	188
1	665
1	740
0	591
0	735
0	772
0	729
0	755
0	643
0	46
0	97
0	41
0	3
0	126
0	22
0	21
2	71
0	96
0	64
0	13
0	0
0	0
0	0
61	218
5	577
0	10
3	338
3	0
0	0
19	1728
5	1670
0	1522
0	791
1	15
0	321
0	155
0	75
0	251
2	91
0	54
0	189
17	289
0	207
0	206
6	139
0	0
0	41
0	41
0	43
23	8
0	8
0	3
0	3
0	1
0	6
1	9
0	0
0	3
0	3
3	15
8	14
0	61
0	45
37	38
0	13
2	21
0	21
0	6
2	2
0	2
0	0
1	5
0	4
0	0
17	5
2	0
0	0
0	0
0	0
0	0
0	55
0	13
8	2
0	0
0	0
2	3
0	51
1	10
2	50
5	18
0	20
0	18
0	20
0	22
0	54
0	18
0	21
0	20
4	16
0	10
1	12
2	5
0	1
0	34
0	8
0	30
1	23
0	5
4	0
0	0
0	11
1	13
0	13
0	16
0	10
0	11
0	20
0	22
0	37
14	37
0	22
0	10
0	10
0	0
0	0
6	0
0	0
3	0
0	0
0	0
0	0
0	116
0	0
0	94
0	0
0	0
30	116
0	19
4	0
13	52
14	42
18	28
0	31
57	10
0	7
0	3
0	17
0	4
0	11
0	22
6	11
0	0
0	6
0	6
4	11
0	0
1	23
0	14
0	14
0	10
0	4
7	4
0	4
3	1
0	1
0	60
0	67
0	67
0	58
0	44
0	0
0	0
10	35
1	35
0	42
0	27
0	26
0	0
0	0
0	0
0	1
0	2
1	34
0	10
0	0
0	0
105	0
3	0
0	297
0	25
0	236
86	298
0	248
0	149
0	641
0	844
0	841
0	845
1	654
1	2197
0	1348
0	550
0	549
0	685
0	1139
0	1359
0	115
2	547
0	0
0	235
6	2
1	0
0	20
0	18
0	125
4	135
0	128
0	132
1	38
0	123
0	26
0	10
0	8
0	14
0	122
0	7
0	116
0	22
0	31
0	8
0	12
0	0
0	0
0	0
0	4
6	0
0	0
0	0
0	0
0	0
0	0
0	0
235	0
2	10
0	13
0	14
0	9
0	10
0	0
0	0
0	0
0	167
0	0
1	135
0	164
0	149
1	0
1	0
0	110
0	0
0	0
0	141
18	151
12	12
42	282
0	282
13	279
0	49
0	12
0	34
1	188
99	0
0	62
1	85
4	1
10	81
0	12
0	6
0	0
0	0
0	0
55	257
0	257
0	513
52	514
17	20
0	238
0	120
0	55
0	22
0	224
0	171
0	42
0	1059
3	897
0	636
0	936
0	948
0	0
0	523
0	511
0	783
0	670
0	1088
0	420
5	33
0	611
0	0
0	428
0	74
0	22
0	23
0	7
0	0
0	2
0	0
0	0
4	1
0	4
1	4
52	34
0	14
0	34
7	1
0	1
2	0
0	0
4	0
527	535
27	79
0	60
7	49
0	36
15	77
1	325
0	16
0	116
0	27
2	133
0	1
0	9
0	10
1	10
0	8
0	8
0	8
0	8
0	8
0	0
1	3
0	0
14	81
2	83
0	78
0	0
0	0
0	0
2	1
48	1
44	0
0	0
10	0
0	0
0	0
12	192
1155	192
0	11
0	0
0	0
5	0
0	0
0	0
0	0
0	0
8	199
0	208
51	958
0	894
0	963
1	796
4	28
0	59
12	36
0	459
2	52
0	0
2	296
0	3117
0	0
2	886
0	21
0	7
0	3360
0	3439
0	557
0	667
1	791
32	178
0	3104
0	4
40	101
152	2951
1	991
0	16
0	334
3	254
0	18
10	259
4	199
0	129
42	65
0	252
6927	1251
0	1230
2	1087
4	784
4	637
0	260
0	252
1	0
17	4
0	4
0	12
0	0
0	0
21	9
0	1
0	3
0	0
468	543
0	32
3	511
0	209
68	84
15	84
0	0
0	0
0	93
1	84
0	84
1	84
6	101
2	98
0	93
0	93
0	52
0	4
0	0
57	32
0	31
1	10
11	3
0	3
0	0
0	2
0	0
0	0
0	0
0	6
0	6
0	2
1	5
0	1
0	1
0	0
0	0
0	18
0	123
0	52
0	56
1	54
0	58
0	46
0	50
0	7
0	44
0	39
0	35
0	39
0	7
0	2
3	26
2	52
0	33
0	32
15	104
0	486
0	507
0	507
0	510
5	510
0	510
7	285
2	402
1	445
0	448
0	448
0	323
331	46
0	28
0	11
0	0
0	0
0	4
0	12
0	2
0	3
0	0
0	0
0	3
1	682
42	682
0	756
0	35
66	100
0	79
3	79
0	49
0	28
0	1814
0	1674
0	580
1	164
36	512
0	272
0	0
0	0
53	361
3	2
6	276
308	1554
0	108
0	186
1	231
0	71
0	1562
0	657
30	1883
0	787
0	84
0	133
0	117
0	22
0	97
0	69
0	42
4	0
0	0
0	0
13	0
24	63
0	10
0	6
0	10
0	0
2	9
0	1
0	0
0	7
0	0
0	9
3	11
3	11
0	2
0	0
0	0
0	0
0	0
4	0
135	0
15	0
0	0
0	0
0	0
3	64
2	47
0	15
217	42
13	42
0	0
0	5
6	203
0	949
0	922
0	949
0	891
0	19
12	11
0	20
4	7
1	24
0	102
0	0
0	0
0	6
0	6
0	0
0	1
0	0
0	2219
0	429
432	3677
0	3455
15	2380
0	1093
0	3317
2	2544
1	849
0	1995
0	0
0	0
0	1
0	1
0	1
0	1
0	0
5	10
12	0
0	0
0	0
14	0
0	0
104	592
0	592
0	0
1	406
0	125
9	513
2	456
0	5
4	203
2	317
0	376
0	11
0	8
1	27
0	2
1	1
0	1
0	26
0	0
0	0
5	79
1	1
0	0
4	0
0	0
0	8
0	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
971	95164
4	78146
0	0
0	25216
0	0
1	7513
0	6958
0	1075
0	0
0	0
0	0
0	0
0	1
0	0
0	76
0	98
0	19
0	183
18	173
10	140
0	0
7	0
0	274
0	0
129	273
0	273
12	273
0	273
0	349
0	329
40	323
2	114
0	0
0	0
184	8
0	1
0	6
0	0
0	0
0	0
217	346
0	334
0	142
247	167
0	80
0	167
0	116
0	0
0	0
283	48
0	0
128	116
11	305
0	259
0	0
0	47
0	148
0	146
1	128
0	0
0	0
0	0
29	0
0	92
0	90
0	5
0	2
58	380
5	155
0	310
0	380
7	18
0	0
0	0
49	15
0	0
0	15
0	4
0	2
1	163
558	872
0	857
0	487
0	79
4	0
0	0
0	7
0	0
0	0
0	0
0	0
5	6
0	0
0	0
0	0
52	822
0	60
193	793
0	0
39	0
0	12
0	139
0	106
0	94
0	37
0	0
0	91
1	8
9	208
0	398
0	663
0	0
1	208
0	676
0	650
0	643
0	1
0	4
0	0
0	1
0	34
0	34
1	12
77	1416
0	9
0	644
984	3850
0	1137
0	1014
0	1236
0	208
0	1415
1	343
4	9
0	78
4	52
4	24
25	70
0	1
0	17
0	23
0	15
0	6
0	26
0	27
0	12
0	39
2	0
0	20
31	40
4	0
339	56
5	56
0	0
0	0
1	221
0	0
92	100
5	11
1	214
0	1
8	199
11	59
0	34
0	0
0	0
0	9
0	17
0	24
0	1
0	19
0	0
0	0
0	0
0	566
101	3012
0	864
0	1103
0	324
0	517
0	594
0	1027
0	502
38	2125
0	1044
0	837
0	917
0	525
0	881
0	110
0	572
0	368
0	361
0	206
0	137
0	377
2	107
0	10
372	867
5	361
0	190
0	197
0	118
0	167
0	251
1	173
0	34
24	41
0	6
0	6
0	2
0	28
6	41
0	0
2	0
0	0
0	0
0	0
1	0
1	22
0	29
38	50
1	3
0	10
1	16
0	7
0	0
0	0
0	26
0	0
0	2
0	3
0	1
0	1
14	4958
7976	5634
2	867
0	833
0	538
3	678
3	165
0	6
0	6
0	0
4	1
0	1
0	0
0	0
49	18
2	19
0	1
3	1
0	0
0	0
0	0
0	0
0	0
1	0
5	4
0	2
1	4
0	2
0	0
0	198
0	70
0	214
3	120
0	220
2	112
0	204
0	55
1	43
0	8
4	5
1	7
0	59
0	59
0	61
0	67
0	42
0	24
0	25
0	30
0	9
1	0
0	133
0	174
2	184
0	8
0	138
0	153
2	206
1	216
0	129
0	154
0	113
0	120
0	86
12	59
0	278
0	141
0	278
101	141
20	273
0	194
1	19
0	464
0	467
0	444
0	69
3	473
0	24
17	0
0	83
0	51
0	0
0	451
0	470
0	25
0	227
0	74
0	72
7	107
0	9
0	6
0	0
6	5
0	0
0	5
0	5
2	2
0	0
168	0
0	0
0	0
0	0
313	1054
3	980
0	990
0	563
0	262
2	371
1	422
726	1408
0	134
8	220
0	61
3	597
0	2294
2	62
45	2419
0	14
0	126
2	86
0	0
0	386
187	844
17	559
0	484
0	0
1	25
1	368
0	0
0	216
0	0
0	2871
232	2997
0	1784
0	0
0	0
7	0
0	1991
0	1648
0	0
0	8897
51	83508
1	77773
0	0
0	1930
0	0
0	0
0	318
0	319
2	0
0	1
4	250
1	71
0	27
0	4
0	197
0	0
1	5
0	5
8	158
0	0
0	1
0	0
0	0
0	2
2	2
0	0
0	1
0	0
3	1
0	0
4	0
0	0
0	0
0	0
0	0
0	106
0	1
19	106
0	0
0	2
0	2
0	5
0	1284
0	1261
4	1
0	1
0	1
0	0
0	1116
0	2
0	4
0	4
0	0
0	1
0	1879
0	1879
0	1737
5	4
0	1389
0	3391
0	1388
230	3913
0	0
0	3918
0	3915
0	8
1	1
0	1
0	8
0	1
0	6
0	3915
0	0
0	1584
0	4
0	0
0	0
0	1841
0	1823
0	1
0	4
0	4
0	4
0	1548
0	2
14	1575
2	6
0	4
0	4
0	0
0	0
0	2
0	2
0	0
0	0
1	0
0	632
0	631
0	592
0	632
0	27
0	114
0	75
0	292
0	242
0	63
0	111
0	62
0	0
0	0
0	0
0	0
0	5
1	29
0	1669
0	1292
0	140
0	6
0	3
1	1655
2	1595
0	4
0	26
0	57
0	18
5	4
0	0
1	0
0	0
0	19
0	21
3	22
0	0
0	0
0	23
0	5
0	23
0	17
0	0
0	0
0	1532
36	1560
0	436
0	1558
126	1722
0	1769
1	0
0	0
0	0
0	0
0	763
0	14
0	732
0	7
0	540
26	485
0	45
9	212
0	2
12	257
1	90
0	205
0	378
0	0
1	251
0	284
0	305
0	26
17	41
22	235
0	70
0	52
1	16
0	5
10	0
1	0
0	0
21	17
0	10
0	4
0	17
0	0
0	2
0	1
0	18
26	40
0	3
0	21
0	472
0	536
5	296
1	467
2	149
33	423
4	289
0	297
8	154
0	86
27	39
22	295
0	251
0	296
0	343
4	252
0	0
2	111
0	40
0	0
0	42
0	1
0	12
435	0
0	0
0	3
0	0
0	0
47	33
0	9
0	2
0	13
0	3
0	0
0	21
0	0
15	1287
44	1287
0	0
0	67
0	0
0	0
0	4
0	244
13	22
0	3
0	4
549	15
11	9
0	9
0	72
3	89
0	15
0	46
0	63
0	24
0	65
0	41
0	0
0	0
0	34
0	0
1	43
0	7
0	2
0	4
1	1
1	564
1	10
70	0
0	75
0	3
0	22
7	53
0	0
19	21
0	7
0	8
0	129
0	50
0	125
0	9
0	0
1	13
0	9
0	7
1	2
0	19
0	11
0	14
10	138
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	55
21	61
1	61
0	59
0	14
0	22
1	20
2	1732
0	0
164	2068
2	347
0	1426
0	2010
0	504
0	0
7	484
113	1015
9	728
0	69
0	0
0	0
7	19
0	1
0	11
0	7
1	0
0	0
0	0
0	38
22	38
0	19
0	12
15	16
0	16
0	0
3	0
0	0
1	0
0	0
0	1
4591	925
0	650
0	650
102	276
1	0
0	45
0	14
0	45
0	10
0	0
0	6
0	11
0	44
0	10
0	0
3	4
0	15
0	5
1	7
0	0
2	9
0	9
62	2022
1	412
0	777
0	2
0	1769
17	250
0	143
1	1590
0	631
0	1785
0	447
10	102
0	3
10	90
0	61
20	90
8	5
0	7
0	3
0	0
0	0
4	11
0	1
0	0
0	0
0	0
0	6
0	0
18	656
0	381
0	466
0	0
1	419
208	413
0	6
1	0
0	48
444	15
4	6
0	3
0	2
3	14
0	2
0	0
1	0
0	0
0	3
0	30
0	0
0	1
0	7
0	7
0	0
0	3
0	0
0	0
0	1
0	0
0	22
0	0
0	20
0	22
10	24
0	1
0	10
3	15
0	10
0	0
2	0
0	141
0	140
1	84
7	63
2	31
18	88
0	31
0	23
