UniqueCount	AmbigCount
3	88
0	50
1	71
0	0
0	0
0	1
0	0
0	35
0	10
1	5
3	6
0	0
0	25
0	17
0	93
0	3
0	739
0	93
0	3642
0	4
1	6
0	13
2	8
0	4
1	10
0	0
0	3
0	0
0	26
11	50
0	94
0	49
0	0
0	24
0	26
0	15
0	5
0	1
0	10
0	0
0	29
0	6
0	40
0	21
10	8
0	60
0	12
0	34
0	150
0	890
0	43
0	42
0	212
0	2988
0	18
0	1
0	6
0	18
0	10
0	21
0	12
1	15
0	21
0	10
0	1
0	15
0	3
0	15
0	9
0	58
26	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	6
0	147
0	150
0	937
9	2592
0	18
0	8
0	0
0	0
13	3
0	5
0	9
0	8
0	7
0	6
0	14
0	1
1	1
2	10
0	0
0	0
1	8
0	22
0	21
0	18
1	19
0	11
0	15
0	11
0	0
0	3
48	1
0	0
4	0
0	27
16	10
0	10
39	32
0	78
0	81
8	149
0	9
0	4
0	72
0	64
0	10
26	141
3	10
2	5
141	23
0	3
0	1
0	3
1	0
0	0
0	7
8	7
0	1
1	1
0	0
0	33
0	21
0	342
6	348
0	330
0	335
0	314
0	326
3	336
0	309
0	343
0	308
0	113
0	0
0	50
0	10
0	25
5	653
188	1885
0	1714
0	0
0	432
0	28
29	98
0	87
85	93
0	11
0	0
0	0
3	157
18	170
0	160
1	18
2	34
0	17
0	17
0	17
0	0
0	7
1	7
2	7
1	4
0	21
0	13
0	0
2	0
13	21
180	4617
0	4617
0	0
0	221
1	202
1	101
0	11
7	127
0	208
216	1071
0	61
0	13
0	1
0	0
0	13
0	0
1	6
0	10
4	0
0	647
0	531
0	708
0	575
4	464
41	727
0	669
0	156
9	464
0	215
2	175
0	223
0	74
0	59
0	33
0	44
0	65
0	25
0	11
20	0
0	0
0	0
0	0
0	0
93	13
0	13
6	435
1	435
0	214
0	60
2	7
1	25
0	6
0	13
0	8
2	11
43	98
17	98
0	19
15	1609
0	1492
2	1366
18	865
0	762
0	310
0	344
201	0
52	54
0	35
5	48
1	12
0	2
0	0
0	668
0	775
9	678
4	344
0	478
2	281
0	345
2	61
0	421
0	233
0	63
0	85
0	234
68	323
6	187
3	7
0	58
3	74
0	128
3	6
0	0
0	0
1	162
0	115
1	138
0	152
0	142
7	10
0	142
1	0
0	32
11	338
0	320
13	259
0	216
3	1
0	0
9	54
0	67
0	6
0	32
0	19
19	10
0	10
0	0
0	2
0	1
2	0
0	1
3	1
0	92
0	140
0	128
0	45
0	114
0	127
0	4
0	126
0	114
0	85
0	163
0	114
0	140
0	114
0	113
0	118
0	126
0	86
0	152
0	161
0	121
0	202
0	0
0	75
0	22
0	14
1	5
0	12
0	1
0	1
0	13
0	7
0	8
0	16
1	15
0	14
0	0
0	1
0	9
0	0
0	15
0	18
0	18
2	12
0	7
0	4
0	1
0	2
0	6
0	3
1	9
0	0
0	8
0	181
262	236
22	71
4	0
0	2155
349	2173
0	1594
0	0
1	130
0	24
2	42
0	48
0	33
0	46
0	14
0	14
0	17
0	3
0	0
23	1023
224	900
58	909
2	912
0	114
23	117
1	0
89	369
0	305
52	266
0	336
0	394
0	332
0	310
1	315
0	303
0	194
0	161
0	81
0	42
1	46
0	16
0	35
0	3
16	35
29	3
5	16
0	32
2	104
0	95
0	5
0	3
0	90
0	85
0	45
361	1281
0	736
11	967
0	78
0	531
0	0
3	146
1	4
0	126
27	142
0	129
0	52
0	49
0	0
0	0
48	60
0	1
0	48
0	54
0	3
73	504
0	506
4	2
1627	317
0	41
7	135
49	513
6	471
3	73
0	273
0	195
13	763
6	736
0	729
0	729
12	17
0	96
0	97
0	0
0	0
0	0
566	1441
0	1098
6	359
153	138
2	0
0	0
0	0
0	0
0	0
82	5
0	505
0	529
0	464
0	522
60	543
0	462
0	504
0	12
0	47
0	429
0	41
0	346
0	0
0	0
0	74
0	492
0	288
0	45
0	447
1	415
10	12
0	16
0	400
0	54
0	22
0	23
0	52
0	146
0	99
36	163
0	51
0	48
0	73
0	7
0	45
0	68
0	68
0	73
1	46
0	28
4	31
0	29
0	10
0	9
87	989
0	944
2	933
0	842
0	773
0	800
0	800
0	800
1	802
0	171
0	54
0	630
0	3050
0	2759
6	1157
0	376
0	0
0	0
0	58
0	720
0	566
0	176
0	618
0	693
0	534
0	689
0	726
0	681
0	712
0	586
0	36
0	85
0	43
0	4
0	135
0	18
0	23
2	93
0	116
0	59
0	9
0	1
0	1
0	0
57	223
11	539
0	16
4	315
2	0
0	0
15	1718
15	1676
0	1547
0	793
0	11
3	338
0	159
0	72
0	273
0	93
0	47
0	213
17	270
0	187
0	186
8	122
0	0
0	55
0	53
0	57
36	8
0	17
0	9
0	11
0	3
0	6
0	10
0	0
0	4
0	4
1	10
4	9
2	78
0	44
40	31
0	13
4	41
0	10
0	14
4	5
0	3
0	0
1	10
1	8
0	0
16	9
1	2
0	0
0	0
0	0
0	0
0	59
0	22
4	2
0	0
0	0
1	1
0	57
7	18
1	53
2	26
0	29
1	26
0	29
0	31
0	61
0	20
0	29
0	28
2	22
