UniqueCount	AmbigCount
0	82
0	71
0	75
0	0
0	0
0	0
0	0
0	27
0	10
0	2
2	3
0	0
0	22
0	17
0	98
0	6
0	800
0	122
0	3612
0	4
1	3
0	20
0	10
0	3
0	13
0	0
0	4
0	0
0	24
9	47
0	89
0	46
0	0
0	22
0	22
0	11
0	6
0	1
0	7
0	0
1	33
0	5
0	33
0	25
8	11
1	63
0	7
0	40
0	163
0	971
0	47
0	42
0	258
0	2989
2	14
0	0
0	8
0	20
0	12
0	24
0	10
0	21
0	27
0	3
0	1
0	18
0	2
0	18
0	14
0	61
25	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	9
0	10
0	156
0	162
0	1019
5	2661
0	14
1	10
0	0
0	0
6	4
0	7
0	5
0	4
0	4
0	4
0	7
0	2
1	2
1	5
0	0
0	0
2	5
0	23
0	23
0	15
1	15
0	5
0	15
0	7
0	1
0	5
52	2
0	1
0	0
0	14
6	7
0	15
32	46
0	68
0	68
12	135
0	12
0	6
0	76
0	73
0	18
29	129
2	15
1	6
156	35
0	3
0	1
3	2
0	4
0	0
0	11
2	11
0	3
1	2
0	1
0	45
0	20
0	377
5	376
0	355
0	360
1	327
0	339
2	361
0	321
0	370
0	332
0	88
0	0
0	41
0	9
0	24
5	677
202	1978
0	1791
0	0
0	496
0	27
28	110
0	111
84	99
0	27
0	2
0	0
0	183
12	205
0	198
2	26
1	38
0	22
2	22
0	22
0	0
0	6
1	6
1	6
0	5
0	25
0	16
0	0
2	0
9	25
162	4642
0	4642
0	0
0	220
1	213
0	113
0	12
7	121
0	242
198	1128
0	51
0	8
0	0
0	0
0	8
0	0
1	2
0	7
4	0
0	628
0	528
0	693
0	573
0	461
52	723
0	670
0	160
7	489
0	213
2	172
0	216
0	77
0	63
0	41
0	47
1	79
0	37
0	10
22	0
0	0
0	0
0	0
0	0
93	12
0	12
6	460
0	460
0	227
0	55
3	9
3	24
0	4
0	12
0	12
2	12
53	102
12	102
0	20
28	1498
0	1406
2	1309
