UniqueCount	AmbigCount
2	84
0	70
0	74
0	0
0	0
0	1
0	0
0	29
0	11
0	1
3	4
0	0
0	27
0	25
0	110
0	3
0	759
0	94
0	3633
0	3
1	4
0	11
0	6
0	3
0	21
0	0
0	5
0	0
0	24
11	49
0	92
0	50
0	0
0	29
0	28
0	15
0	5
0	0
0	10
0	0
0	26
0	5
0	30
0	16
8	7
0	62
0	14
0	37
0	176
0	924
0	43
0	39
0	213
0	2978
0	10
0	0
0	9
0	20
0	8
0	21
0	10
0	13
0	24
0	5
0	0
0	11
0	1
0	8
0	6
0	60
30	49
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	16
0	9
0	166
0	175
0	959
9	2679
0	10
1	6
0	0
0	0
8	5
0	8
0	4
0	1
0	2
0	0
0	16
0	5
0	5
1	6
0	0
0	0
1	13
0	32
0	31
0	27
0	25
0	12
0	27
0	8
0	1
0	3
44	1
0	0
2	1
0	24
16	8
0	21
51	45
0	73
1	76
10	152
0	8
0	5
0	80
0	72
0	24
21	148
4	21
1	3
149	31
0	0
0	0
0	0
0	2
0	0
0	14
5	14
0	3
0	2
0	1
0	44
0	23
0	364
12	365
0	350
0	355
0	331
0	340
2	362
0	327
0	366
0	327
0	90
0	1
0	42
0	11
0	25
3	644
197	1911
0	1746
0	0
0	465
1	25
38	114
0	112
97	107
0	18
0	0
0	0
0	156
11	171
0	161
0	16
1	38
0	23
1	23
0	23
0	0
0	4
0	4
1	4
0	3
0	16
0	10
0	0
2	0
13	16
161	4688
0	4688
0	0
0	202
0	222
0	101
0	11
4	123
0	243
208	1088
0	68
0	24
0	3
0	0
0	24
0	0
4	12
0	16
2	0
0	647
0	528
0	709
0	571
1	485
52	739
0	682
0	167
8	475
0	194
0	157
0	215
0	57
0	47
0	24
0	38
0	67
0	29
0	12
29	0
0	0
0	0
0	0
0	0
85	11
0	11
10	514
0	514
0	270
0	86
1	10
2	19
0	17
0	23
0	7
2	19
47	116
4	116
0	19
18	1597
0	1511
2	1400
20	873
1	789
0	314
1	337
186	0
55	36
0	19
3	35
0	6
0	2
1	0
0	754
0	870
5	757
3	358
0	501
2	321
0	386
0	63
0	459
0	264
0	60
0	91
0	258
55	323
8	195
2	7
0	66
2	64
0	127
3	3
0	0
0	0
0	143
0	106
4	118
0	134
0	123
10	12
0	120
0	3
0	33
20	339
0	306
8	267
0	202
2	6
0	0
3	48
0	62
0	13
0	33
0	19
17	13
0	19
0	0
0	3
0	1
1	2
0	2
11	2
0	95
0	149
0	136
0	61
0	121
0	137
0	11
0	127
0	121
1	95
0	162
0	119
0	149
0	122
0	115
0	126
0	130
0	76
0	142
0	142
0	119
0	186
0	0
0	68
0	24
0	16
1	13
0	27
0	3
0	7
0	19
0	10
0	10
0	18
0	17
0	15
0	0
0	1
0	6
0	0
0	29
0	27
0	20
0	19
0	8
0	3
0	4
0	5
0	8
0	2
2	11
0	0
0	10
0	177
250	238
10	74
2	0
0	2146
381	2159
0	1582
0	0
1	137
0	18
0	34
0	41
0	28
0	41
0	10
0	7
0	14
0	1
0	0
17	1046
203	898
57	916
2	913
0	88
18	142
0	0
98	392
0	308
53	266
0	334
0	397
0	359
0	318
0	333
0	315
0	202
0	167
0	84
0	44
2	63
0	14
0	28
0	5
17	25
36	5
1	12
0	32
5	103
0	94
0	6
0	4
0	91
0	87
0	55
390	1337
0	794
13	1022
0	57
0	537
0	0
3	150
1	7
0	139
30	153
0	142
0	55
0	45
0	0
0	0
50	48
0	0
0	40
0	44
0	2
89	501
0	502
4	2
1640	301
0	41
7	117
64	457
2	408
1	46
0	244
0	156
8	722
5	685
0	693
0	693
3	17
0	73
1	103
0	0
0	0
0	0
557	1402
0	1022
6	388
163	153
2	2
0	0
0	0
0	0
0	0
101	9
0	489
1	514
0	461
0	505
53	524
0	446
0	498
0	3
0	41
0	422
0	46
0	346
0	2
0	1
0	79
0	486
0	265
1	52
0	450
2	415
3	21
0	26
0	401
0	47
0	18
0	18
1	41
0	154
0	107
32	181
0	54
0	52
0	63
0	8
0	38
0	58
0	58
0	63
0	46
0	28
2	33
0	29
0	8
0	6
100	898
0	863
1	849
0	751
0	700
0	718
0	718
0	718
0	722
0	145
0	61
0	617
0	3135
0	2833
8	1182
0	362
0	1
0	1
0	54
0	687
0	540
0	181
0	603
1	660
0	524
0	656
0	689
0	653
0	678
0	566
0	35
0	95
0	42
0	7
0	121
0	24
0	23
1	65
0	100
0	56
0	7
0	0
0	0
0	1
49	217
7	527
0	11
7	294
1	0
0	0
13	1738
6	1686
0	1564
1	759
2	10
2	312
0	135
0	62
0	241
1	78
0	40
0	195
14	282
0	215
0	213
6	144
0	0
0	48
0	48
0	54
31	15
0	19
0	6
0	8
0	4
0	5
1	10
0	0
1	2
0	2
0	6
5	5
0	57
0	45
26	43
0	7
1	21
1	18
0	9
1	3
0	3
0	0
0	8
0	7
0	0
16	8
2	3
0	0
0	0
0	0
0	0
0	66
0	11
4	3
0	0
0	0
4	1
0	62
4	8
2	57
6	16
0	19
0	16
0	17
0	20
0	66
0	23
0	21
0	17
1	11
0	8
0	16
0	6
0	0
0	47
0	10
1	35
0	34
0	1
1	0
0	0
0	16
1	17
0	14
0	17
0	7
0	9
0	20
0	18
0	30
19	32
0	17
0	14
0	5
0	2
0	0
11	0
0	0
0	0
0	0
0	0
0	0
1	118
0	0
0	101
0	0
0	0
25	118
0	15
0	0
6	54
15	40
24	42
0	45
42	10
0	6
0	4
0	14
0	3
0	19
0	27
3	18
0	0
0	16
0	15
8	18
0	3
2	19
0	11
1	9
0	7
0	6
5	3
0	4
2	1
0	0
0	54
1	56
0	56
1	55
0	40
0	0
0	0
3	32
0	26
0	34
0	25
0	27
1	1
