UniqueCount	AmbigCount
1	75
0	53
1	70
0	0
0	0
0	2
0	0
0	31
0	9
0	1
1	3
0	1
0	36
0	28
0	79
0	3
0	701
0	107
1	3598
0	10
0	3
0	12
0	7
0	3
0	14
0	0
0	4
0	0
0	18
5	44
0	86
0	40
0	0
0	25
0	27
0	13
0	9
0	1
0	10
0	0
2	41
0	7
0	45
0	30
4	9
0	62
0	18
0	35
1	161
0	900
0	45
0	45
0	236
0	2986
0	20
0	1
0	4
0	15
0	8
0	20
0	10
1	16
0	20
0	3
0	0
0	15
0	4
0	18
0	10
0	61
34	43
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	20
0	6
0	150
0	160
0	940
15	2633
0	19
0	7
0	0
0	0
16	4
0	3
0	7
0	7
0	5
0	4
0	15
0	0
1	0
2	4
0	0
0	0
0	14
0	23
0	22
0	21
1	20
0	15
0	18
0	6
0	1
0	0
53	1
0	1
4	1
0	26
12	3
0	8
51	38
0	71
0	77
10	135
0	12
0	9
0	74
0	67
0	12
26	131
1	9
3	3
149	25
0	1
0	0
2	1
0	2
0	0
0	7
8	7
0	2
0	1
0	1
0	27
0	14
0	351
12	354
0	343
0	345
0	323
0	328
4	341
0	318
0	354
0	320
0	105
0	0
0	42
0	10
0	32
3	655
194	1903
0	1749
0	0
0	418
0	14
30	107
0	110
111	96
0	17
0	0
0	0
1	157
10	177
0	172
5	26
1	37
0	16
0	16
0	16
0	0
1	8
1	7
2	8
0	7
0	25
0	16
0	0
2	0
13	25
184	4695
0	4695
0	0
0	205
0	232
0	105
0	17
2	114
0	232
193	1124
0	78
0	14
0	1
0	0
0	14
0	0
2	9
0	10
2	0
0	631
1	510
0	691
0	564
6	461
40	719
0	674
1	144
14	466
2	195
3	174
0	231
0	69
0	58
0	36
0	44
0	71
0	37
0	13
23	0
0	0
0	0
0	0
0	0
104	4
0	4
5	491
0	491
0	266
0	88
1	5
7	20
0	10
0	17
0	11
2	13
47	97
5	97
0	16
26	1634
0	1550
0	1407
23	852
0	742
0	333
0	354
176	0
47	53
1	31
6	48
3	8
0	1
0	0
0	693
0	795
7	708
4	364
0	521
2	316
0	392
3	57
0	462
0	259
0	69
0	110
0	253
60	336
7	203
6	3
0	62
0	69
0	132
6	3
0	0
0	0
2	156
0	114
1	135
0	146
0	139
11	16
0	130
0	2
0	26
11	371
0	351
9	284
0	213
2	7
0	0
7	51
0	71
0	6
0	34
0	25
9	10
0	12
0	0
0	3
0	2
0	3
1	3
7	1
0	90
0	153
0	140
0	56
0	121
0	141
0	10
0	135
0	122
0	87
1	151
0	119
0	153
0	122
0	115
0	126
0	135
0	83
0	138
0	153
0	130
0	193
0	0
0	69
0	20
0	7
0	8
0	13
0	0
0	6
0	26
0	14
0	15
1	28
0	25
0	21
0	0
0	1
0	16
0	0
0	19
0	23
2	21
0	14
0	10
0	12
0	12
0	6
0	11
0	3
0	6
0	0
0	5
0	169
271	217
21	72
2	0
0	2197
378	2217
0	1637
0	0
0	150
0	21
0	33
0	39
0	33
0	39
0	6
0	4
0	9
0	0
1	0
17	1074
182	956
70	963
1	958
0	97
29	113
1	0
101	419
0	323
54	283
0	356
0	437
0	372
0	333
0	365
0	339
0	226
0	183
0	85
0	39
4	59
0	24
0	39
0	9
14	38
44	9
2	12
0	18
0	94
0	83
0	11
0	6
0	77
0	85
0	51
373	1294
0	783
7	1000
0	59
0	499
0	0
0	130
3	6
0	129
39	153
0	134
0	51
0	53
1	1
0	0
57	55
0	1
0	44
0	49
0	1
69	518
0	519
1	2
1624	299
0	39
6	114
51	504
6	457
1	70
0	259
0	165
7	775
2	745
0	733
0	733
9	11
0	92
0	96
0	0
0	0
0	0
555	1402
0	1016
4	401
131	168
6	1
0	0
0	0
0	0
0	0
96	6
0	496
0	510
0	456
0	512
64	531
0	453
0	489
0	11
0	41
0	437
0	32
0	347
0	1
0	1
0	73
0	491
0	280
0	48
0	457
1	428
9	13
0	21
0	404
0	60
0	26
0	27
0	46
0	135
0	105
26	168
0	59
0	56
0	63
0	8
0	35
0	59
0	59
0	63
1	43
0	23
3	37
0	32
0	10
0	11
102	984
0	941
0	911
0	810
0	753
0	769
0	768
0	768
0	760
0	167
0	53
0	621
0	3146
0	2858
7	1194
0	373
0	0
0	0
0	52
0	731
0	561
0	176
2	607
1	703
0	553
0	687
0	725
0	684
0	723
0	602
0	39
0	91
0	37
0	9
0	129
0	38
0	29
2	72
2	92
0	70
0	9
0	2
0	2
0	0
67	200
6	537
0	13
3	311
1	0
0	0
9	1690
15	1656
0	1496
0	740
0	17
0	304
0	136
0	63
0	234
0	84
0	44
0	186
23	319
0	213
2	211
4	124
0	0
0	49
0	47
1	51
37	9
0	12
0	4
0	5
0	3
0	4
2	6
0	0
1	2
0	2
3	4
5	4
0	56
0	35
43	34
0	9
3	27
0	19
0	9
0	2
0	2
0	0
0	8
0	7
0	1
15	7
2	3
0	0
0	0
0	0
0	0
0	74
0	14
5	5
0	1
0	1
6	1
0	69
4	8
0	62
4	17
0	25
0	19
0	25
0	20
0	69
0	22
0	26
0	21
1	12
0	8
0	17
2	3
1	1
0	52
0	17
0	42
1	31
0	4
1	0
0	0
0	21
0	22
0	19
0	21
0	8
0	9
0	20
0	18
0	32
10	34
0	17
0	11
0	6
0	2
0	0
8	0
0	0
2	0
0	0
0	0
0	0
0	122
0	0
0	100
0	1
0	1
30	122
0	22
4	0
9	52
14	44
23	33
0	38
58	11
0	8
0	7
0	21
0	4
0	21
0	35
5	20
0	0
0	14
0	17
9	20
0	1
1	23
0	11
0	11
0	8
0	5
5	4
0	3
0	0
0	0
0	60
0	61
0	61
0	62
0	44
0	0
0	0
8	34
1	28
0	34
0	23
0	17
0	1
0	0
0	1
1	0
0	1
0	30
0	10
0	0
0	0
85	0
9	0
0	273
0	16
0	205
82	273
0	236
0	136
0	633
0	840
1	838
0	840
1	641
0	2163
0	1374
2	528
0	526
0	673
0	1145
0	1388
0	131
2	535
0	0
0	239
4	1
1	0
0	27
0	18
0	112
3	126
0	119
0	112
0	35
0	108
0	33
0	12
0	7
0	16
0	104
0	6
0	98
0	18
0	28
0	7
0	11
0	0
0	0
0	1
0	6
10	0
0	0
0	0
0	0
0	0
0	0
0	0
207	0
2	6
0	6
5	6
0	7
0	7
0	0
0	0
0	0
0	167
0	1
0	131
0	167
0	145
0	0
1	0
0	104
0	0
0	0
0	143
24	156
4	4
53	307
0	307
24	305
0	43
0	16
0	40
6	227
95	0
0	67
2	102
