UniqueCount	AmbigCount
0	72
0	58
2	82
0	0
0	0
0	1
0	0
0	28
0	12
0	4
2	4
0	0
0	25
0	23
0	102
0	10
1	732
0	85
0	3622
0	13
0	2
0	11
0	4
0	0
0	10
0	0
0	4
0	0
0	25
7	57
0	100
0	52
0	0
0	20
0	20
0	9
0	2
0	2
0	8
0	0
1	39
0	4
0	36
0	24
5	6
1	67
0	10
0	36
0	183
0	893
0	52
0	49
0	205
0	3006
1	22
0	0
0	9
0	15
0	7
0	19
0	10
1	13
0	17
0	4
0	0
0	24
0	3
0	15
0	12
0	66
23	55
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	11
0	13
0	174
0	183
0	944
17	2634
0	19
0	4
0	0
0	0
2	4
0	7
0	4
0	4
0	2
0	3
0	14
0	0
1	0
0	4
0	0
0	0
0	14
0	27
0	23
0	23
1	19
0	13
0	19
0	8
0	1
0	0
59	0
0	0
4	1
0	25
10	6
0	17
43	45
0	64
0	80
9	146
0	13
0	10
0	75
0	71
0	26
28	140
2	17
3	3
152	30
0	2
0	2
1	1
0	5
0	0
0	8
9	8
0	7
0	6
0	1
0	41
0	18
0	362
7	362
0	339
0	346
0	323
0	320
5	340
0	308
0	350
0	324
0	109
0	2
0	48
0	15
0	30
4	604
207	1906
0	1713
0	0
0	500
1	32
28	121
0	105
90	107
0	14
0	0
0	0
1	149
13	159
0	149
5	14
0	34
0	20
0	20
0	20
0	0
0	5
0	5
1	4
1	4
0	27
0	22
0	0
3	0
8	27
168	4647
0	4647
0	1
0	199
0	204
3	91
0	18
6	130
0	208
212	1105
0	64
0	15
0	3
0	0
0	15
0	0
0	9
0	11
0	0
0	588
0	484
0	659
0	528
1	427
41	692
0	629
2	146
17	426
0	176
3	148
1	197
0	62
0	46
0	35
0	36
0	77
0	33
0	12
28	0
0	0
0	0
0	0
0	0
108	12
0	12
5	519
1	519
0	273
0	74
0	10
2	25
1	9
0	11
0	6
0	10
56	116
11	116
0	21
18	1703
0	1595
0	1483
20	905
0	789
0	358
1	383
183	0
60	39
0	16
7	32
2	11
0	0
2	0
0	722
0	845
6	717
2	375
